,AccountID,AccountType,Industry,BusinessType,Country,Internal_External,f_parent
2052,0012e000003A6poAAC,Business Organization,Services,Not for profit,Australia,External,0
2053,0012e000003A6ppAAC,Business Organization,Services,Not for profit,Australia,External,0
2054,0012e000003A6pqAAC,Business Organization,Services,Not for profit,Australia,External,0
2055,0012e000003A6prAAC,Business Organization,Services,Not for profit,Australia,External,0
2056,0012e000003A6psAAC,Business Organization,Services,Not for profit,New Zealand,External,0
2057,0012e000003A6ptAAC,Business Organization,Services,Not for profit,Australia,External,1
2058,0012e000003A6puAAC,Business Organization,Services,Multinational / Other Large Corporate,Pakistan,External,0
2059,0012e000003A6pvAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2060,0012e000003A6pwAAC,Business Organization,Services,University,Singapore,External,0
2061,0012e000003A6pxAAC,Business Organization,Services,Not for profit,Australia,External,0
2062,0012e000003A6pyAAC,Business Organization,Technology: IT & Telephone Services,SME (small to medium enterprise),Singapore,External,0
2063,0012e000003A6pzAAC,Business Organization,Services,Not for profit,Australia,External,0
2064,0012e000003A6q0AAC,Business Organization,Services,Not for profit,Australia,External,0
2065,0012e000003A6q1AAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2066,0012e000003A6q2AAC,Business Organization,Services,Not for profit,Australia,External,0
2067,0012e000003A6q3AAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2068,0012e000003A6q4AAC,Business Organization,Services,Not for profit,Australia,External,0
2069,0012e000003A6q5AAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2070,0012e000003A6q6AAC,Business Organization,Services,Not for profit,Australia,External,0
2071,0012e000003A6q7AAC,Business Organization,Services,Not for profit,Australia,External,0
2072,0012e000003A6q8AAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2073,0012e000003A6q9AAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2074,0012e000003A6qAAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2075,0012e000003A6qBAAS,Business Organization,Services,Government: International,Sri Lanka,External,0
2076,0012e000003A6qCAAS,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,Australia,External,0
2077,0012e000003A6qDAAS,Business Organization,Construction & Construction Materials,SME (small to medium enterprise),Australia,External,0
2078,0012e000003A6qEAAS,Business Organization,Services,University,Australia,External,0
2079,0012e000003A6qFAAS,Business Organization,Services,University,Oman,External,0
2080,0012e000003A6qGAAS,Business Organization,Public Administration,Government: International,Japan,External,0
2081,0012e000003A6qHAAS,Business Organization,Services,University,Australia,External,0
2082,0012e000003A6qIAAS,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2083,0012e000003A6qJAAS,Business Organization,Services,Not for profit,Australia,External,0
2084,0012e000003A6qKAAS,Business Organization,Services,Not for profit,Australia,External,0
2085,0012e000003A6qLAAS,Business Organization,Services,Not for profit,Australia,External,0
2086,0012e000003A6qMAAS,Business Organization,Public Administration,Government: International,Australia,External,0
2087,0012e000003A6qNAAS,Business Organization,Services,Not for profit,Australia,External,0
2088,0012e000003A6qOAAS,Business Organization,Services,University,United States of America,External,0
2089,0012e000003A6qPAAS,Business Organization,Services,Not for profit,Australia,External,0
2090,0012e000003A6qQAAS,Business Organization,Services,University,Australia,External,0
2091,0012e000003A6qRAAS,Business Organization,Services,University,China,External,0
2092,0012e000003A6qSAAS,Business Organization,Services,Not for profit,Australia,External,0
2093,0012e000003A6qTAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2094,0012e000003A6qUAAS,Business Organization,Services,Not for profit,France,External,0
2095,0012e000003A6qVAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2096,0012e000003A6qWAAS,Business Organization,Services,Government: International,Australia,External,1
2097,0012e000003A6qXAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,1
2098,0012e000003A6qZAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,1
2099,0012e000003A6qaAAC,Business Organization,Services,Not for profit,Australia,External,0
2100,0012e000003A6qbAAC,Business Organization,Health,SME (small to medium enterprise),The Netherlands,External,0
2101,0012e000003A6qcAAC,Business Organization,Technology: IT & Telephone Services,Large Australian Corporate,Australia,External,0
2102,0012e000003A6qdAAC,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2103,0012e000003A6qeAAC,Business Organization,Services,University,Australia,External,0
2104,0012e000003A6qfAAC,Business Organization,Defence,Government: International,United States of America,External,1
2105,0012e000003A6qgAAC,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2106,0012e000003A6qhAAC,Business Organization,Public Administration,Government: International,Indonesia,External,0
2107,0012e000003A6qiAAC,Business Organization,Services,University,Australia,External,1
2108,0012e000003A6qjAAC,Business Organization,Services,University,Singapore,External,0
2109,0012e000003A6qlAAC,Business Organization,Technology: IT & Telephone Services,Large Australian Corporate,Australia,External,1
2110,0012e000003A6qoAAC,Business Organization,Services,Not for profit,Australia,External,0
2111,0012e000003A6qrAAC,Business Organization,Services,Not for profit,Australia,External,0
2112,0012e000003A6qtAAC,Business Organization,Services,Multinational / Other Large Corporate,Australia,External,0
2113,0012e000003A6quAAC,Business Organization,Services,Not for profit,Australia,External,0
2114,0012e000003A6qvAAC,Business Organization,Technology: IT & Telephone Services,Multinational / Other Large Corporate,Australia,External,0
2115,0012e000003A6qwAAC,Business Organization,Services,Not for profit,United Kingdom,External,0
2116,0012e000003A6qyAAC,Business Organization,Services,Multinational / Other Large Corporate,Belgium,External,0
2117,0012e000003A6qzAAC,Business Organization,Public Administration,Government: International,Thailand,External,0
2118,0012e000003A6r1AAC,Business Organization,Services,Multinational / Other Large Corporate,India,External,0
2119,0012e000003A6r2AAC,Business Organization,Health,Not for profit,Australia,External,0
2120,0012e000003A6r4AAC,Business Organization,Public Administration,Government: International,Sweden,External,0
2121,0012e000003A6r5AAC,Business Organization,Services,Not for profit,Australia,External,0
2122,0012e000003A6r9AAC,Business Organization,Public Administration,Government: Australia: Local & State,Australia,External,1
2123,0012e000003A6rAAAS,Business Organization,Public Administration,Government: International,Indonesia,External,1
2124,0012e000003A6rCAAS,Business Organization,Services,Government: Australia: Local & State,Australia,External,0
2125,0012e000003A6rDAAS,Business Organization,Public Administration,Government: Australia: Federal,Australia,External,0
2126,0012e000003A6rEAAS,Business Organization,Services,Government: International,New Zealand,External,0
2127,0012e000003A6rFAAS,Business Organization,Public Administration,Government: International,Belgium,External,0
2128,0012e000003A6rHAAS,Business Organization,Health,SME (small to medium enterprise),South Africa,External,0
2129,0012e000003A6rIAAS,Business Organization,Services,University,United States of America,External,0
2130,0012e000003A6rJAAS,Business Organization,Services,SME (small to medium enterprise),Australia,External,0
2131,0012e000003A6rKAAS,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2132,0012e000003A6rLAAS,Business Organization,Health,SME (small to medium enterprise),Austria,External,0
2133,0012e000003A6rMAAS,Business Organization,Services,University,France,External,0
2134,0012e000003A6rNAAS,Business Organization,Transportation & Logistics,Large Australian Corporate,Australia,External,0
2135,0012e000003A6rOAAS,Business Organization,Services,University,United States of America,External,0
2136,0012e000003A6rPAAS,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2137,0012e000003A6rQAAS,Business Organization,Health,Multinational / Other Large Corporate,Singapore,External,0
2138,0012e000003A6rSAAS,Business Organization,Health,Multinational / Other Large Corporate,New Zealand,External,0
2139,0012e000003A6rTAAS,Business Organization,Health,SME (small to medium enterprise),The Netherlands,External,0
2140,0012e000003A6rUAAS,Business Organization,Health,SME (small to medium enterprise),United States of America,External,0
2141,0012e000003A6rVAAS,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2142,0012e000003A6rWAAS,Business Organization,Services,Not for profit,United States of America,External,0
2143,0012e000003A6rXAAS,Business Organization,Health,Government: International,New Zealand,External,0
2144,0012e000003A6rYAAS,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
2145,0012e000003A6rZAAS,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
2146,0012e000003A6raAAC,Business Organization,Health,Government: International,China,External,0
2147,0012e000003A6rbAAC,Business Organization,Health,Government: Australia: Local & State,Australia,External,0
2148,0012e000003A6rdAAC,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2149,0012e000003A6reAAC,Business Organization,Health,SME (small to medium enterprise),Australia,External,0
2150,0012e000003A6rhAAC,Business Organization,Health,SME (small to medium enterprise),New Zealand,External,0
2151,0012e000003A6rjAAC,Business Organization,Health,Multinational / Other Large Corporate,United States of America,External,0
2152,0012e000003A6rkAAC,Business Organization,Health,Multinational / Other Large Corporate,Switzerland,External,1
2153,0012e000003A6rlAAC,Business Organization,Health,SME (small to medium enterprise),Germany,External,0
2154,0012e000003A6rmAAC,Business Organization,Health,SME (small to medium enterprise),Singapore,External,0
2155,0012e000003A6rnAAC,Business Organization,Health,Government: International,Bangladesh,External,0
